lan;län;kom;kommun;lokalid;lokal;2018-08-22;2018-08-23;2018-08-24;2018-08-25;2018-08-26;2018-08-27;2018-08-28;2018-08-29;2018-08-30;2018-08-31;2018-09-01;2018-09-02;2018-09-03;2018-09-04;2018-09-05;2018-09-06;2018-09-07;2018-09-08;2018-09-09;Totalt
04;Södermanlands län;84;Eskilstuna;8276;Mötesplats Nyfors;35;44;0;40;0;53;38;52;27;0;0;0;62;76;62;66;0;0;0;555
04;Södermanlands län;84;Eskilstuna;8277;Mälardalens Högskola;0;0;0;0;0;8;7;22;17;10;0;0;35;26;56;78;0;0;0;259
04;Södermanlands län;84;Eskilstuna;8281;Torshälla Direkt;78;54;81;0;0;57;52;62;53;55;0;0;85;84;123;133;220;156;0;1293
04;Södermanlands län;84;Eskilstuna;8283;Årby bibliotek;46;35;0;0;0;53;24;20;33;0;0;0;44;45;29;85;0;0;0;414
04;Södermanlands län;84;Eskilstuna;8284;Mötesplats Kjula Tallgläntan;12;21;16;0;0;37;0;23;45;21;0;0;32;0;27;56;54;0;0;344
04;Södermanlands län;84;Eskilstuna;8712;Oxen;13;41;35;0;0;29;33;24;24;23;0;0;17;23;54;47;61;0;0;424
04;Södermanlands län;84;Eskilstuna;8713;Mötesplats Skiftinge Palatzet;29;18;0;0;0;42;49;25;37;0;47;0;58;57;101;90;0;0;0;553
04;Södermanlands län;84;Eskilstuna;8715;Tegelviken skola;0;17;0;0;0;15;9;13;8;0;0;0;59;43;32;46;0;0;0;242
04;Södermanlands län;84;Eskilstuna;8716;Stora Sundby GoIF, Hammargärdet;0;10;0;0;0;53;36;0;25;0;0;0;80;12;0;38;0;0;0;254
04;Södermanlands län;84;Eskilstuna;8717;Ärla IF, Åsborgen;24;17;6;0;0;8;57;42;28;5;0;0;22;75;82;84;0;0;0;450
04;Södermanlands län;86;Strängnäs;13621;Campus Thomasgymnasiet;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;8;4;0;0;15
04;Södermanlands län;86;Strängnäs;13694;Europaskolan;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;2;0;0;7
04;Södermanlands län;86;Strängnäs;6132;Kristinagården;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
04;Södermanlands län;86;Strängnäs;6133;Isabellagården, sjukhem;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;27
04;Södermanlands län;86;Strängnäs;6134;Mariagården;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11
04;Södermanlands län;86;Strängnäs;6135;Thomasgården;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10
04;Södermanlands län;86;Strängnäs;6136;Sictoniagården;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14
04;Södermanlands län;86;Strängnäs;6137;Riagården;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
04;Södermanlands län;86;Strängnäs;6138;Mariefredsanstalten;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;36
04;Södermanlands län;86;Strängnäs;6140;Hammargården/Nypongården;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;31
04;Södermanlands län;86;Strängnäs;8695;Medborgarkontoret Stallarholmen;20;30;37;41;0;45;54;46;68;61;26;0;86;95;96;127;110;88;0;1030
04;Södermanlands län;86;Strängnäs;8696;Medborgarkontoret Mariefred;45;65;55;27;0;69;95;96;89;76;76;0;140;170;214;203;187;141;0;1748
04;Södermanlands län;86;Strängnäs;8697;Medborgarkontoret Åker;22;23;14;13;0;66;33;23;50;27;27;0;82;48;111;111;70;55;0;775
04;Södermanlands län;86;Strängnäs;8698;Kommunhuset;226;289;218;95;103;289;273;287;328;259;152;224;432;483;570;666;673;402;151;6120
04;Södermanlands län;88;Trosa;13999;Ängsgården;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5
04;Södermanlands län;88;Trosa;14235;Kommunhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102;102
04;Södermanlands län;88;Trosa;15724;Västerljungs bibliotek, Bibblan Birk;0;4;0;0;0;0;0;0;21;0;0;0;0;0;0;29;0;0;0;54
04;Södermanlands län;88;Trosa;6141;Trosagården;0;0;0;0;0;0;37;0;0;0;0;0;0;0;0;0;0;0;0;37
04;Södermanlands län;88;Trosa;6143;Häradsgården;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;25
04;Södermanlands län;88;Trosa;9688;Trosa stadsbibliotek;128;159;162;106;0;153;148;153;138;150;117;76;191;259;221;323;403;273;0;3160
04;Södermanlands län;88;Trosa;9689;Vagnhärads bibliotek;109;57;50;0;38;42;68;92;60;64;54;0;97;104;209;87;164;178;0;1473
05;Östergötlands län;09;Ödeshög;14352;Ödeshögs bibliotek;37;37;53;29;0;77;84;70;107;86;50;0;146;155;134;163;115;115;44;1502
05;Östergötlands län;12;Ydre;6146;Solängen Österbymo;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;52
05;Östergötlands län;12;Ydre;9427;Kommunkontoret i Österbymo;14;27;37;11;3;29;37;28;60;52;17;0;48;75;61;91;120;30;28;768
05;Östergötlands län;13;Kinda;12609;Biblioteket, Horn;0;0;0;27;0;0;86;0;0;0;0;0;0;151;0;0;0;47;0;311
05;Östergötlands län;13;Kinda;8633;Biblioteket, Rimforsa;53;0;0;42;0;96;0;103;0;0;0;0;185;0;235;0;0;135;0;849
05;Östergötlands län;13;Kinda;8634;Medborgarkontoret;34;67;62;13;6;58;61;134;77;127;37;32;132;110;161;268;233;104;38;1754
05;Östergötlands län;60;Boxholm;6152;Trivselhuset Bjursdalen;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;42
05;Östergötlands län;60;Boxholm;9417;Biblioteket;31;65;57;19;9;95;95;62;108;88;42;22;153;179;92;227;139;94;66;1643
05;Östergötlands län;61;Åtvidaberg;15095;Åtvidabergs bibliotek;61;118;122;51;60;147;136;197;153;210;88;129;256;331;353;353;399;232;30;3426
05;Östergötlands län;61;Åtvidaberg;6153;Östergården, Rosengården, Björkbacke;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;33
05;Östergötlands län;61;Åtvidaberg;6155;Koppargården;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32
05;Östergötlands län;62;Finspång;10098;Hällestadgården;0;0;0;0;0;0;0;0;0;0;0;0;147;32;77;28;27;39;0;350
05;Östergötlands län;62;Finspång;14036;Medley Arena Grosvad;82;130;97;72;97;174;188;158;246;193;82;141;271;362;376;358;442;222;0;3691
05;Östergötlands län;62;Finspång;9752;Berggården;0;0;0;0;0;0;0;0;0;0;0;0;76;43;67;43;44;0;0;273
05;Östergötlands län;62;Finspång;9753;Kommunhuset;60;59;80;0;0;111;108;107;102;87;0;0;124;129;130;116;176;0;99;1488
05;Östergötlands län;63;Valdemarsvik;10289;Långrådna Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;76
05;Östergötlands län;63;Valdemarsvik;10715;Kommunhuset Strömsvik;35;63;65;0;46;88;99;111;169;66;39;0;103;247;138;232;138;100;81;1820
05;Östergötlands län;63;Valdemarsvik;15475;Gusums Folket Hus;17;18;6;13;0;28;48;29;28;27;0;24;38;20;56;32;34;0;0;418
05;Östergötlands län;63;Valdemarsvik;15478;Ringarums skola biblioteket;0;0;16;0;0;10;28;6;10;0;0;0;14;47;12;26;25;0;0;194
05;Östergötlands län;80;Linköping;14085;Linköpings Universitet;0;0;0;0;0;0;0;0;0;0;0;0;177;271;346;395;458;0;0;1647
05;Östergötlands län;80;Linköping;14086;Bokbussen;5;11;3;0;0;4;1;22;15;3;0;0;19;13;14;28;9;0;0;147
05;Östergötlands län;80;Linköping;14193;Åleryds vårdboende;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
05;Östergötlands län;80;Linköping;14808;Aspens servicehus;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;14
05;Östergötlands län;80;Linköping;14810;Kärna vårdby;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;7
05;Östergötlands län;80;Linköping;15747;Konsert & Kongress;77;88;86;0;0;108;139;123;112;92;0;0;187;233;253;279;380;0;0;2157
05;Östergötlands län;80;Linköping;15748;Sagateatern;145;136;121;67;41;133;140;138;131;113;120;155;272;296;335;459;572;547;85;4006
05;Östergötlands län;80;Linköping;15749;Ung Puls Ryd;52;42;28;26;41;34;51;55;47;46;45;61;108;142;146;255;310;325;0;1814
05;Östergötlands län;80;Linköping;15750;Medborgarkontoret Skäggetorp;65;95;77;37;50;104;112;112;123;115;89;127;202;190;222;280;362;347;0;2709
05;Östergötlands län;80;Linköping;15752;Mariagården Johannelund;56;70;0;0;0;95;117;74;91;0;0;0;208;200;240;291;269;0;0;1711
05;Östergötlands län;80;Linköping;15899;Universitetssjukhuset (inst.röstn);0;0;3;0;0;0;0;15;0;59;0;0;0;0;39;16;28;9;3;172
05;Östergötlands län;80;Linköping;15900;Linghems grannskapshus;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;9
05;Östergötlands län;80;Linköping;6169;Hagalunds Vårdboende;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20
05;Östergötlands län;80;Linköping;6172;Universitetssjukhuset;0;0;0;0;0;59;79;117;113;166;0;0;0;0;0;0;0;0;0;534
05;Östergötlands län;80;Linköping;8640;Huvudbiblioteket;308;355;273;312;237;405;298;388;440;611;319;655;887;1076;1226;1331;1512;1002;667;12302
05;Östergötlands län;80;Linköping;8641;Kyrkans hus Vikingstad;0;40;26;0;0;35;36;27;67;36;0;0;99;106;122;140;105;0;0;839
05;Östergötlands län;80;Linköping;8643;Lambohovs bibliotek;92;0;108;0;0;114;125;113;0;149;0;0;247;213;286;0;467;313;0;2227
05;Östergötlands län;80;Linköping;8646;Linghems bibliotek;48;0;36;0;0;52;74;100;0;66;0;0;149;201;224;0;164;0;0;1114
05;Östergötlands län;80;Linköping;8648;Ljungsbro bibliotek;84;0;54;0;0;124;123;141;0;102;0;0;225;231;292;0;224;0;0;1600
05;Östergötlands län;80;Linköping;8649;Malmslätts bibliotek;64;0;89;0;0;112;92;112;0;150;0;0;174;214;247;0;250;0;0;1504
05;Östergötlands län;80;Linköping;8653;Sturefors bibliotek;22;0;15;0;0;33;0;25;0;35;0;0;44;0;80;0;89;0;0;343
05;Östergötlands län;80;Linköping;8655;Berga församlingsgård;103;89;85;76;0;129;124;154;144;123;137;0;280;298;284;362;384;416;0;3188
05;Östergötlands län;80;Linköping;8658;Ekholmens bibliotek;182;180;165;0;0;279;291;232;249;212;0;0;400;392;369;473;459;476;0;4359
05;Östergötlands län;81;Norrköping;13540;Linden Köpcentrum;123;142;137;120;114;173;199;182;198;210;227;202;284;396;411;466;634;606;0;4824
05;Östergötlands län;81;Norrköping;14335;Hageby bibliotek;201;195;203;131;139;197;253;232;221;227;189;223;294;358;458;438;579;474;0;5012
05;Östergötlands län;81;Norrköping;6178;Häktet Norrköping;0;0;0;0;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;29
05;Östergötlands län;81;Norrköping;6187;Kriminalvårdsanstalten Skenäs;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;13
05;Östergötlands län;81;Norrköping;9076;Förvaltningshuset Rosen;67;73;51;0;0;112;75;78;124;148;0;0;143;150;241;201;272;10;170;1915
05;Östergötlands län;81;Norrköping;9080;Arbetets Museum, Strykjärnet;74;74;56;60;79;54;85;61;71;46;129;151;134;151;197;346;301;325;0;2394
05;Östergötlands län;81;Norrköping;9081;Stadsbiblioteket;299;322;242;159;0;343;313;341;279;268;203;197;588;645;660;756;730;442;568;7355
05;Östergötlands län;81;Norrköping;9082;Eneby bibliotek;100;180;103;0;0;127;281;115;164;152;0;0;192;410;338;419;433;0;0;3014
05;Östergötlands län;81;Norrköping;9083;Mirum Galleria övre plan;220;250;218;137;172;185;208;218;257;222;220;256;301;327;371;442;619;789;14;5426
05;Östergötlands län;81;Norrköping;9084;City Gross;120;181;229;181;167;201;235;234;243;235;355;376;295;396;510;626;787;828;0;6199
05;Östergötlands län;81;Norrköping;9087;Åbyknuten;61;106;139;0;0;115;110;109;123;120;0;0;160;189;227;253;331;0;0;2043
05;Östergötlands län;81;Norrköping;9088;Träffpunkt Valhalla;63;56;79;0;0;60;60;51;77;51;0;0;97;148;112;177;190;0;0;1221
05;Östergötlands län;81;Norrköping;9089;Östra Husby bibliotek;12;24;21;0;0;27;95;43;33;48;0;0;50;138;93;137;147;0;0;868
05;Östergötlands län;81;Norrköping;9090;Skärblacka bibliotek;79;111;41;0;0;110;119;105;119;89;0;0;169;180;191;305;295;0;0;1913
05;Östergötlands län;81;Norrköping;9769;Anstalten Kolmården;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;40
05;Östergötlands län;82;Söderköping;11905;Infokontoret Stinsen;154;162;146;57;59;193;182;227;226;179;107;68;330;391;395;454;487;369;0;4186
05;Östergötlands län;82;Söderköping;12522;Kommunhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;40
05;Östergötlands län;82;Söderköping;14023;Mogata bibliotek;0;0;0;0;0;0;0;21;0;0;0;0;0;0;39;0;0;0;0;60
05;Östergötlands län;82;Söderköping;14029;Östra Ryd bibliotek;0;0;0;0;0;0;35;0;0;0;0;0;0;51;0;0;0;0;0;86
05;Östergötlands län;82;Söderköping;6197;Aspgården;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8
05;Östergötlands län;82;Söderköping;6198;Birkagården;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;11
05;Östergötlands län;82;Söderköping;6199;Blå Porten;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;23
05;Östergötlands län;82;Söderköping;6200;Tallgården och Gläntan;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;13
05;Östergötlands län;82;Söderköping;6201;Dalgården;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;14
05;Östergötlands län;83;Motala;10555;Maxi-huset Bråstorp;0;0;0;0;0;271;216;182;221;217;0;0;387;415;378;445;546;0;0;3278
05;Östergötlands län;83;Motala;15158;ICA Nära Fornåsa;11;29;28;0;0;16;24;21;20;23;0;0;40;28;50;54;52;0;0;396
05;Östergötlands län;83;Motala;15160;Väster;0;0;0;0;0;0;0;0;0;0;0;0;56;36;0;0;0;0;0;92
05;Östergötlands län;83;Motala;15161;Charlottenborg;0;0;0;0;0;0;0;0;0;0;0;0;77;44;0;0;0;0;0;121
05;Östergötlands län;83;Motala;15201;Husbygården;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;14
05;Östergötlands län;83;Motala;15442;Vileborg;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
05;Östergötlands län;83;Motala;15443;Björkbladet;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
05;Östergötlands län;83;Motala;15444;Skogsgården;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11
05;Östergötlands län;83;Motala;15445;Strömsborg;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;51
05;Östergötlands län;83;Motala;15446;Strandvägens Äldreboende;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;42
05;Östergötlands län;83;Motala;15447;Björktrasten;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
05;Östergötlands län;83;Motala;15455;Samuelsbergshemmet;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11
05;Östergötlands län;83;Motala;15457;Trygghetsboendet Väster;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
05;Östergötlands län;83;Motala;15458;Dagcentralen G:a Stan;0;0;0;0;0;0;0;0;0;0;0;126;0;0;0;0;0;0;0;126
05;Östergötlands län;83;Motala;15459;Solbacken;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;42
05;Östergötlands län;83;Motala;15460;Trygghetsboende Ekön;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
05;Östergötlands län;83;Motala;15461;Åkervallen;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;10
05;Östergötlands län;83;Motala;15506;Trygghetsboendet Munken;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17
05;Östergötlands län;83;Motala;8016;Motala Bibliotek;0;0;0;261;0;333;244;274;205;248;236;0;352;353;411;500;624;541;0;4582
05;Östergötlands län;83;Motala;8017;Borensbergs Bibliotek;0;0;0;0;0;170;81;0;154;70;0;0;164;107;0;241;149;0;0;1136
05;Östergötlands län;83;Motala;8018;Kommunhuset;49;97;94;0;99;85;72;67;55;78;0;157;83;110;83;148;136;0;0;1413
05;Östergötlands län;83;Motala;8020;Tjällmo Handel;4;15;11;0;0;22;12;21;25;28;0;0;21;25;24;29;39;0;0;276
05;Östergötlands län;84;Vadstena;13037;Kommunhuset;37;56;41;0;0;69;72;51;74;65;0;0;103;140;132;104;151;0;22;1117
05;Östergötlands län;84;Vadstena;13839;Våga Gård;0;0;0;0;0;0;0;11;0;0;0;0;0;0;60;0;0;0;0;71
05;Östergötlands län;84;Vadstena;15368;Vätterngården;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;23
05;Östergötlands län;84;Vadstena;6211;Rättspsykiatriska enheten;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;20
05;Östergötlands län;84;Vadstena;6213;Wasagården;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;40
05;Östergötlands län;84;Vadstena;8582;Biblioteket i Vadstena;0;0;0;93;64;0;0;0;193;0;116;142;0;0;0;316;0;220;0;1144
05;Östergötlands län;86;Mjölby;10373;Kolonigatans vårdboende;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;24;0;0;28
05;Östergötlands län;86;Mjölby;15366;Folkungasalen;0;31;0;0;0;42;0;0;12;0;0;0;56;35;16;28;0;0;0;220
05;Östergötlands län;86;Mjölby;6214;Dackes korttidsboende;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
05;Östergötlands län;86;Mjölby;6215;Slomarps demensboende;0;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;31
05;Östergötlands län;86;Mjölby;6217;Bokens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;32
05;Östergötlands län;86;Mjölby;6218;Vifolkagårdens vårdboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16
05;Östergötlands län;86;Mjölby;6219;Änggårdens vårdboende;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;17;15;0;0;43
05;Östergötlands län;86;Mjölby;6220;Kriminalvårdsanstalten;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;0;0;0;140
05;Östergötlands län;86;Mjölby;6221;Folkungagårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;7
05;Östergötlands län;86;Mjölby;9581;Skänninge Bibliotek;22;72;43;0;0;79;65;31;121;41;0;0;109;90;66;189;81;0;0;1009
05;Östergötlands län;86;Mjölby;9587;Stadshuset i Mjölby;56;166;172;0;0;214;193;184;150;209;0;0;394;344;410;449;474;240;137;3792
05;Östergötlands län;86;Mjölby;9598;Gulf Mantorp;42;44;34;29;45;63;72;65;85;64;75;126;98;130;155;228;249;0;0;1604
06;Jönköpings län;04;Aneby;15489;Torghuset, fd Apotekslokalen;45;71;67;33;27;94;78;104;104;88;52;64;182;152;219;231;306;181;144;2242
06;Jönköpings län;17;Gnosjö;13422;Nissafors skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130
06;Jönköpings län;17;Gnosjö;6222;Rosendals servicehus;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;27
06;Jönköpings län;17;Gnosjö;6223;Bäckgårdens vårdbostäder;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06;Jönköpings län;17;Gnosjö;6224;Hamngårdens Vårdbostäder;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
06;Jönköpings län;17;Gnosjö;7913;Eivinds Allbutik;24;21;16;18;9;16;44;23;24;55;15;18;58;76;72;89;130;87;84;879
06;Jönköpings län;17;Gnosjö;8899;Gnosjö Bibliotek;47;63;51;17;0;85;84;56;80;80;66;0;146;153;179;196;265;158;0;1726
06;Jönköpings län;42;Mullsjö;10283;Kommunhuset, Ingång Röd;31;52;32;19;35;60;53;71;87;80;18;52;151;159;194;200;203;163;0;1660
06;Jönköpings län;42;Mullsjö;14089;Björkgården;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;9
06;Jönköpings län;42;Mullsjö;14155;Gunnarsbohallen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32
06;Jönköpings län;42;Mullsjö;6225;Servicehuset Margaretas Park;0;0;0;0;0;0;73;0;0;0;0;0;0;90;0;0;0;0;0;163
06;Jönköpings län;42;Mullsjö;9118;Träffpunkten;13;0;0;0;0;0;0;49;0;0;0;0;0;0;79;0;0;0;0;141
06;Jönköpings län;43;Habo;13669;Brandstorps församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;69
06;Jönköpings län;43;Habo;13670;Furusjö Allianskyrka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;109
06;Jönköpings län;43;Habo;9630;Habo bibliotek;91;134;72;53;67;132;116;125;158;114;113;105;191;185;223;431;242;292;81;2925
06;Jönköpings län;62;Gislaved;12682;Gislaveds gymnasium;0;0;0;0;0;3;0;0;16;0;0;0;0;0;0;0;0;0;0;19
06;Jönköpings län;62;Gislaved;13397;Gislows dagcentral;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;27
06;Jönköpings län;62;Gislaved;13426;Anderstorps Bibliotek;22;47;22;13;0;53;68;60;57;87;24;0;149;136;160;185;242;62;0;1387
06;Jönköpings län;62;Gislaved;15179;Kommunhuset;45;81;68;36;23;109;120;124;118;140;65;59;173;183;254;278;398;191;115;2580
06;Jönköpings län;62;Gislaved;6228;Hestragården;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12
06;Jönköpings län;62;Gislaved;6231;Vitsippan;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;30
06;Jönköpings län;62;Gislaved;6233;Klockaregården;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;22
06;Jönköpings län;62;Gislaved;6234;Solbacka;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;22
06;Jönköpings län;62;Gislaved;6235;Lugnet;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;8
06;Jönköpings län;62;Gislaved;6236;Ekbacken;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;24
06;Jönköpings län;62;Gislaved;6238;Mariagården;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;17
06;Jönköpings län;62;Gislaved;9426;AB Hestra Radio & Sport (Preem);20;11;12;5;0;13;34;27;29;30;6;0;44;55;43;82;98;35;0;544
06;Jönköpings län;62;Gislaved;9430;Torghuset Smålandsstenar;57;57;52;11;0;79;67;82;81;83;28;0;139;174;187;231;284;103;0;1715
06;Jönköpings län;62;Gislaved;9431;Burseryds Lantmän;13;17;14;16;0;21;11;22;21;25;16;0;51;56;67;53;84;30;0;517
06;Jönköpings län;62;Gislaved;9432;Reftele Lantmän;17;10;27;13;0;25;33;49;49;32;22;0;62;80;71;83;104;42;0;719
06;Jönköpings län;65;Vaggeryd;8563;Vaggeryds bibliotek, Fenix;49;59;43;0;36;80;82;69;75;73;0;68;137;177;181;213;189;45;0;1576
06;Jönköpings län;65;Vaggeryd;8564;Biblioteket, Skillingehus;61;64;61;19;0;62;95;84;72;80;38;0;106;144;146;172;299;115;0;1618
06;Jönköpings län;65;Vaggeryd;9433;Särskild röstmottagning i Bondstorp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;240
06;Jönköpings län;65;Vaggeryd;9434;Särskild röstmottagning i Tofteryd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;187;187
06;Jönköpings län;65;Vaggeryd;9435;Särskild röstmottagning i Åker;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132
06;Jönköpings län;65;Vaggeryd;9438;Särskild röstmottagning i Hagshult;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;122
06;Jönköpings län;80;Jönköping;10343;Solstickegatans äldreboende;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;37
06;Jönköpings län;80;Jönköping;12722;Länssjukhuset Ryhov;18;28;23;0;0;32;44;46;49;51;0;0;79;97;114;137;196;0;0;914
06;Jönköpings län;80;Jönköping;13187;Tornets äldreboende;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
06;Jönköpings län;80;Jönköping;13188;Solgårdens äldreboende;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
06;Jönköpings län;80;Jönköping;13746;A6 köpcenter;86;100;151;148;147;201;215;234;192;234;287;347;435;434;534;669;1018;795;0;6227
06;Jönköpings län;80;Jönköping;13761;Idas Skola;74;78;0;0;0;91;110;150;88;0;0;0;254;272;349;370;0;0;0;1836
06;Jönköpings län;80;Jönköping;14476;Högskolan;0;0;0;0;0;0;0;0;0;0;0;0;60;107;222;228;349;0;0;966
06;Jönköpings län;80;Jönköping;14773;Bruksgatans äldreboende;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
06;Jönköpings län;80;Jönköping;14989;Rådhuset;0;0;0;0;0;0;0;18;0;0;0;0;0;13;0;0;44;0;362;437
06;Jönköpings län;80;Jönköping;15740;Union seniorboende;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;47
06;Jönköpings län;80;Jönköping;6242;Annero äldreboende;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8
06;Jönköpings län;80;Jönköping;6244;Vilhelmsro äldreboende;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17
06;Jönköpings län;80;Jönköping;6245;Stattutgatans äldreboende;0;0;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;31
06;Jönköpings län;80;Jönköping;6246;Dundrets äldreboende;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;29
06;Jönköpings län;80;Jönköping;6247;Ekåsens seniorboende;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
06;Jönköpings län;80;Jönköping;6248;Fridhälls äldreboende;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
06;Jönköpings län;80;Jönköping;6249;Gjutarens äldreboende;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;29
06;Jönköpings län;80;Jönköping;6250;Gränna äldreboende;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;23
